,idboard,board,card,cardUrl,checklist,item1,i1_status,i1_user,i1_date,item2,i2_status,i2_user,i2_date,item3,i3_status,i3_user,i3_date,item4,i4_status,i4_user,i4_date,item5,i5_status,i5_user,i5_date,i1_data,i2_data,i3_data,medicao,equipe,card2,local,macro,resto,pacote,code,complete
0,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E04 Externa - Lateral Acabamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P08,L0000P08,0
1,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E01 Externa - Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P05,L0000P05,0
2,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E02 Externa - Acabamento Textura Rolada,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P06,L0000P06,0
3,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E03 Externa - Lateral Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P07,L0000P07,0
4,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E02 Interna - Selador + Emassamento,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P02,L0000P02,0
5,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E03 Interna - Emassamento + Pintura Acrílica,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P03,L0000P03,0
6,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E01 Interna - Tratamento,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P01,L0000P01,0
7,6319db41ed1b940239cb3227,2022 RNI PACATUBA,T00 P00 C00,https://trello.com/c/W4lcrkAX,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0000 | T00 P00 C00,L0000,T00,P00 C00,P04,L0000P04,0
8,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E01 Interna - Tratamento,Liberado,complete,,,Iniciado,complete,borges188,2022-10-13T13:37:53.120Z,Finalizado,complete,borges188,2022-10-13T13:38:21.501Z,Entregue,complete,borges188,2022-10-27T14:07:44.885Z,Equipe,complete,borges188,2022-10-27T14:07:44.885Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0001 | Q01 Casa001,L0001,Q01,Casa001,P01,L0001P01,4
9,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E02 Interna - Selador + Emassamento,Liberado,complete,davidbastospombo,2022-10-13T11:52:26.917Z,Iniciado,complete,davidbastospombo,2022-10-13T11:52:28.123Z,Finalizado,complete,davidbastospombo,2022-10-13T11:52:35.733Z,Entregue,complete,borges188,2022-10-27T14:07:47.253Z,Equipe,complete,borges188,2022-10-27T14:07:47.253Z,,11/10/2022,14/10/2022,M1,EQ4,L0001 | Q01 Casa001,L0001,Q01,Casa001,P02,L0001P02,4
10,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-01-12T11:51:13.421Z,Iniciado,complete,josebraz14,2023-01-12T11:51:34.326Z,Finalizado,complete,josebraz14,2023-01-12T11:52:16.790Z,Entregue,complete,borges188,2023-01-12T11:54:39.830Z,Equipe,complete,borges188,2023-01-12T11:54:39.830Z,,02/01/2023,09/012023,M4,EQ13,L0001 | Q01 Casa001,L0001,Q01,Casa001,P03,L0001P03,4
11,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T13:27:54.848Z,Iniciado,complete,josebraz14,2023-08-17T13:28:10.872Z,Finalizado,complete,josebraz14,2023-08-17T13:28:20.739Z,Entregue,incomplete,,,Equipe,complete,,,,07/08/2023,08/08/2023,M11,EQ64,L0001 | Q01 Casa001,L0001,Q01,Casa001,P04,L0001P04,3
12,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E01 Externa - Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,complete,davidbastospombo,2022-10-24T13:39:20.998Z,Entregue,incomplete,,,Equipe,incomplete,,,,,,M1,,L0001 | Q01 Casa001,L0001,Q01,Casa001,P05,L0001P05,1
13,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-06-28T12:45:17.688Z,Iniciado,complete,josebraz14,2023-06-28T12:47:07.894Z,Finalizado,complete,josebraz14,2023-06-30T10:55:12.874Z,Entregue,incomplete,,,Equipe,complete,,,,26/06/2023,29/06/2023,M10,EQ54,L0001 | Q01 Casa001,L0001,Q01,Casa001,P06,L0001P06,3
14,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E03 Externa - Lateral Emassamento Texturizado,Liberado,complete,josebraz14,2023-02-16T14:02:04.813Z,Iniciado,complete,davidbastospombo,2023-02-16T11:39:18.974Z,Finalizado,complete,davidbastospombo,2023-02-16T11:39:19.704Z,Entregue,complete,davidbastospombo,2023-02-16T11:39:20.339Z,Equipe,complete,davidbastospombo,2023-02-16T11:39:20.339Z,,08/02/2023,10/02/2023,M5,EQ18,L0001 | Q01 Casa001,L0001,Q01,Casa001,P07,L0001P07,4
15,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa001,https://trello.com/c/bQm8Uz8S,E04 Externa - Lateral Acabamento Texturizado,Liberado,incomplete,,,Iniciado,complete,davidbastospombo,2023-07-28T17:30:11.341Z,Finalizado,complete,davidbastospombo,2023-07-28T17:30:13.082Z,Entregue,complete,davidbastospombo,2023-07-28T17:30:13.602Z,Equipe,complete,davidbastospombo,2023-07-28T17:30:13.602Z,,29/06/2023,29/06/2023,M10,EQ54,L0001 | Q01 Casa001,L0001,Q01,Casa001,P08,L0001P08,3
16,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa002,https://trello.com/c/uj6u7Bj8,E01 Interna - Tratamento,Liberado,complete,vitaliano12,2022-10-04T19:42:27.208Z,Iniciado,complete,borges188,2022-10-13T13:44:00.693Z,Finalizado,complete,borges188,2022-10-13T13:44:01.113Z,Entregue,complete,borges188,2022-10-27T14:08:00.296Z,Equipe,complete,borges188,2022-10-27T14:08:00.296Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0002 | Q01 Casa002,L0002,Q01,Casa002,P01,L0002P01,4
17,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa002,https://trello.com/c/uj6u7Bj8,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2022-10-13T13:44:12.311Z,Iniciado,complete,borges188,2022-10-13T13:45:08.403Z,Finalizado,complete,borges188,2022-10-13T13:45:32.065Z,Entregue,complete,borges188,2022-10-27T14:08:07.494Z,Equipe,complete,borges188,2022-10-27T14:08:07.494Z,,11/10/22,14/10/22,M1,EQ4,L0002 | Q01 Casa002,L0002,Q01,Casa002,P02,L0002P02,4
18,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa002,https://trello.com/c/uj6u7Bj8,E01 Externa - Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,complete,davidbastospombo,2022-10-24T13:39:27.103Z,Entregue,incomplete,,,Equipe,incomplete,,,,,,M1,,L0002 | Q01 Casa002,L0002,Q01,Casa002,P05,L0002P05,1
19,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa002,https://trello.com/c/uj6u7Bj8,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-01-12T11:54:51.315Z,Iniciado,complete,josebraz14,2023-01-12T11:55:04.759Z,Finalizado,complete,josebraz14,2023-01-12T11:55:21.863Z,Entregue,complete,josebraz14,2023-01-12T11:55:38.586Z,Equipe,complete,josebraz14,2023-01-12T11:55:38.586Z,,02/01/2023,09/012023,M4,EQ13,L0002 | Q01 Casa002,L0002,Q01,Casa002,P03,L0002P03,4
20,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa002,https://trello.com/c/uj6u7Bj8,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T13:29:00.161Z,Iniciado,complete,josebraz14,2023-08-17T13:29:18.669Z,Finalizado,complete,josebraz14,2023-08-17T13:29:38.191Z,Entregue,incomplete,,,Equipe,complete,,,,07/08/2023,08/08/2023,M11,EQ64,L0002 | Q01 Casa002,L0002,Q01,Casa002,P04,L0002P04,3
21,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa002,https://trello.com/c/uj6u7Bj8,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-06-28T12:47:50.330Z,Iniciado,complete,josebraz14,2023-06-28T12:48:09.815Z,Finalizado,complete,josebraz14,2023-06-30T10:55:57.349Z,Entregue,incomplete,,,Equipe,complete,,,,26/06/2023,29/06/2023,M10,EQ54,L0002 | Q01 Casa002,L0002,Q01,Casa002,P06,L0002P06,3
22,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 003,https://trello.com/c/dfmWiQel,E01 Interna - Tratamento,Liberado,complete,vitaliano12,2022-10-04T19:55:58.351Z,Iniciado,complete,borges188,2022-10-13T13:46:36.661Z,Finalizado,complete,borges188,2022-10-13T13:46:37.123Z,Entregue,complete,borges188,2022-10-27T14:07:13.852Z,Equipe,complete,borges188,2022-10-27T14:07:13.852Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0003 | Q01 Casa 003,L0003,Q01,Casa 003,P01,L0003P01,4
23,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 003,https://trello.com/c/dfmWiQel,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2022-10-13T13:46:40.538Z,Iniciado,complete,davidbastospombo,2022-10-21T11:24:50.004Z,Finalizado,complete,davidbastospombo,2022-10-21T11:24:50.360Z,Entregue,complete,borges188,2022-10-27T14:07:22.777Z,Equipe,complete,borges188,2022-10-27T14:07:22.777Z,,11/10/22,14/10/22,M1,EQ4,L0003 | Q01 Casa 003,L0003,Q01,Casa 003,P02,L0003P02,4
24,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 003,https://trello.com/c/dfmWiQel,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-01-12T11:56:21.690Z,Iniciado,complete,josebraz14,2023-01-12T11:57:01.312Z,Finalizado,complete,josebraz14,2023-01-12T11:57:18.135Z,Entregue,complete,josebraz14,2023-01-12T11:57:26.399Z,Equipe,complete,josebraz14,2023-01-12T11:57:26.399Z,,02/09/2023,09/01/2023,M4,EQ13,L0003 | Q01 Casa 003,L0003,Q01,Casa 003,P03,L0003P03,4
25,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 003,https://trello.com/c/dfmWiQel,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-06-28T12:48:47.974Z,Iniciado,complete,josebraz14,2023-06-28T12:49:21.945Z,Finalizado,complete,josebraz14,2023-06-30T10:56:42.571Z,Entregue,incomplete,,,Equipe,complete,,,,26/06/2023,29/06/2023,M10,EQ54,L0003 | Q01 Casa 003,L0003,Q01,Casa 003,P06,L0003P06,3
26,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 003,https://trello.com/c/dfmWiQel,E01 Externa - Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,complete,davidbastospombo,2022-10-24T13:39:34.652Z,Entregue,incomplete,,,Equipe,incomplete,,,,,,M1,,L0003 | Q01 Casa 003,L0003,Q01,Casa 003,P05,L0003P05,1
27,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 003,https://trello.com/c/dfmWiQel,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T18:42:34.813Z,Iniciado,complete,josebraz14,2023-08-17T18:42:35.304Z,Finalizado,complete,josebraz14,2023-08-17T18:42:35.994Z,Entregue,incomplete,,,Equipe,complete,,,,07/08/2023,09/08/2023,M11,EQ44,L0003 | Q01 Casa 003,L0003,Q01,Casa 003,P04,L0003P04,3
28,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 004,https://trello.com/c/j2qw2rXO,E01 Interna - Tratamento,Liberado,complete,vitaliano12,2022-10-04T19:56:05.731Z,Iniciado,complete,borges188,2022-10-13T13:48:01.450Z,Finalizado,complete,borges188,2022-10-13T13:48:21.517Z,Entregue,complete,davidbastospombo,2023-10-24T19:20:23.202Z,Equipe,complete,davidbastospombo,2023-10-24T19:20:23.202Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0004 | Q01 Casa 004,L0004,Q01,Casa 004,P01,L0004P01,4
29,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 004,https://trello.com/c/j2qw2rXO,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2022-10-13T13:48:38.048Z,Iniciado,complete,borges188,2022-10-13T13:49:11.146Z,Finalizado,complete,borges188,2022-10-13T13:49:49.542Z,Entregue,complete,borges188,2022-10-27T14:09:22.108Z,Equipe,complete,borges188,2022-10-27T14:09:22.108Z,,11/10/22,14/10/22,M1,EQ2,L0004 | Q01 Casa 004,L0004,Q01,Casa 004,P02,L0004P02,4
30,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 004,https://trello.com/c/j2qw2rXO,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-01-12T11:58:16.293Z,Iniciado,complete,josebraz14,2023-01-12T11:58:33.474Z,Finalizado,complete,josebraz14,2023-01-12T11:58:51.736Z,Entregue,complete,josebraz14,2023-01-12T11:59:03.489Z,Equipe,complete,josebraz14,2023-01-12T11:59:03.489Z,,02/01/2023,09/01/2023,M4,EQ13,L0004 | Q01 Casa 004,L0004,Q01,Casa 004,P03,L0004P03,4
31,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 004,https://trello.com/c/j2qw2rXO,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-06-30T10:52:49.323Z,Iniciado,complete,josebraz14,2023-06-30T10:53:16.659Z,Finalizado,complete,josebraz14,2023-06-30T10:53:29.901Z,Entregue,incomplete,,,Equipe,complete,,,,26/06/2023,29/06/2023,M10,EQ54,L0004 | Q01 Casa 004,L0004,Q01,Casa 004,P06,L0004P06,3
32,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 004,https://trello.com/c/j2qw2rXO,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T18:42:47.736Z,Iniciado,complete,josebraz14,2023-08-17T18:42:57.884Z,Finalizado,complete,josebraz14,2023-08-17T18:43:12.821Z,Entregue,incomplete,,,Equipe,complete,,,,07/08/2023,09/08/2023,M11,EQ44,L0004 | Q01 Casa 004,L0004,Q01,Casa 004,P04,L0004P04,3
33,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 004,https://trello.com/c/j2qw2rXO,E01 Externa - Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,complete,davidbastospombo,2023-01-26T17:45:21.700Z,Entregue,complete,davidbastospombo,2023-01-26T17:45:23.840Z,Equipe,incomplete,davidbastospombo,2023-01-26T17:45:23.840Z,,,,M1,,L0004 | Q01 Casa 004,L0004,Q01,Casa 004,P05,L0004P05,2
34,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 005,https://trello.com/c/76FfJw8p,E01 Interna - Tratamento,Liberado,complete,davidbastospombo,2022-09-30T17:45:28.362Z,Iniciado,complete,borges188,2022-10-17T10:44:54.841Z,Finalizado,complete,borges188,2022-10-13T13:50:27.241Z,Entregue,complete,borges188,2022-10-27T14:09:43.837Z,Equipe,complete,borges188,2022-10-27T14:09:43.837Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0005 | Q01 Casa 005,L0005,Q01,Casa 005,P01,L0005P01,4
35,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 005,https://trello.com/c/76FfJw8p,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2022-10-13T13:50:57.071Z,Iniciado,complete,borges188,2022-10-13T13:51:29.689Z,Finalizado,complete,borges188,2022-10-13T13:51:30.550Z,Entregue,complete,borges188,2022-10-27T14:09:55.476Z,Equipe,complete,borges188,2022-10-27T14:09:55.476Z,,11/10/22,14/10/22,M1,EQ2,L0005 | Q01 Casa 005,L0005,Q01,Casa 005,P02,L0005P02,4
36,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 005,https://trello.com/c/76FfJw8p,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-01-12T12:00:23.004Z,Iniciado,complete,josebraz14,2023-01-12T12:00:36.185Z,Finalizado,complete,josebraz14,2023-01-12T12:01:09.920Z,Entregue,complete,josebraz14,2023-01-12T12:01:25.665Z,Equipe,complete,josebraz14,2023-01-12T12:01:25.665Z,,02/01/2023,09/01/2023,M4,EQ13,L0005 | Q01 Casa 005,L0005,Q01,Casa 005,P03,L0005P03,4
37,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 005,https://trello.com/c/76FfJw8p,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T18:44:53.371Z,Iniciado,complete,josebraz14,2023-08-17T18:45:59.693Z,Finalizado,complete,josebraz14,2023-08-17T18:46:13.383Z,Entregue,incomplete,,,Equipe,complete,,,,08/08/2023,11/08/2023,M11,EQ66,L0005 | Q01 Casa 005,L0005,Q01,Casa 005,P04,L0005P04,3
38,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 005,https://trello.com/c/76FfJw8p,E02 Externa - Acabamento Textura Rolada,Liberado,incomplete,,,Iniciado,complete,borges188,2022-11-18T12:52:02.247Z,Finalizado,complete,borges188,2022-11-18T12:52:01.776Z,Entregue,complete,borges188,2022-11-18T12:52:01.062Z,Equipe,complete,borges188,2022-11-18T12:52:01.062Z,,07/11/22,07/11/22,M2,EQ7,L0005 | Q01 Casa 005,L0005,Q01,Casa 005,P06,L0005P06,3
39,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 005,https://trello.com/c/76FfJw8p,E01 Externa - Emassamento Texturizado,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,complete,davidbastospombo,2022-10-24T13:39:55.659Z,Entregue,incomplete,,,Equipe,incomplete,,,,,,M1,,L0005 | Q01 Casa 005,L0005,Q01,Casa 005,P05,L0005P05,1
40,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E01 Interna - Tratamento,Liberado,complete,vitaliano12,2022-10-05T00:05:20.071Z,Iniciado,complete,borges188,2022-10-13T18:15:23.177Z,Finalizado,complete,borges188,2022-10-13T18:15:23.997Z,Entregue,complete,borges188,2022-10-27T14:10:07.049Z,Equipe,complete,borges188,2022-10-27T14:10:07.049Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P01,L0006P01,4
41,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2022-10-13T18:16:49.383Z,Iniciado,complete,borges188,2022-10-13T18:17:12.407Z,Finalizado,complete,borges188,2022-10-13T18:17:11.782Z,Entregue,complete,borges188,2022-10-27T14:10:14.671Z,Equipe,complete,borges188,2022-10-27T14:10:14.671Z,,11/10/22,14/10/22,M1,EQ2,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P02,L0006P02,4
42,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-01-12T12:02:15.370Z,Iniciado,complete,josebraz14,2023-01-12T12:02:33.739Z,Finalizado,complete,josebraz14,2023-01-12T12:02:51.111Z,Entregue,complete,josebraz14,2023-01-12T12:03:02.257Z,Equipe,complete,josebraz14,2023-01-12T12:03:02.257Z,,02/01/2023,09/01/2023,M4,EQ13,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P03,L0006P03,4
43,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2022-11-14T19:21:39.588Z,Iniciado,incomplete,,,Finalizado,complete,davidbastospombo,2022-10-24T13:40:00.871Z,Entregue,incomplete,,,Equipe,incomplete,,,,,,M1,,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P05,L0006P05,2
44,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T18:46:41.694Z,Iniciado,complete,josebraz14,2023-08-17T18:47:04.317Z,Finalizado,complete,josebraz14,2023-08-17T18:47:31.431Z,Entregue,incomplete,,,Equipe,complete,,,,08/08/2023,11/08/2023,M11,EQ66,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P04,L0006P04,3
45,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E02 Externa - Acabamento Textura Rolada,Liberado,incomplete,borges188,2022-11-18T12:50:56.744Z,Iniciado,complete,borges188,2022-11-18T12:50:52.531Z,Finalizado,complete,borges188,2022-11-18T12:50:52.071Z,Entregue,complete,borges188,2022-11-18T12:50:51.607Z,Equipe,complete,borges188,2022-11-18T12:50:51.607Z,,07/11/22,07/11/22,M2,EQ7,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P06,L0006P06,3
46,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E03 Externa - Lateral Emassamento Texturizado,Liberado,complete,josebraz14,2023-02-17T18:20:32.128Z,Iniciado,complete,davidbastospombo,2023-02-16T11:42:03.064Z,Finalizado,complete,davidbastospombo,2023-02-16T11:42:04.019Z,Entregue,complete,davidbastospombo,2023-02-16T11:42:04.523Z,Equipe,complete,davidbastospombo,2023-02-16T11:42:04.523Z,,08/02/2023,10/02/2023,M5,EQ18,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P07,L0006P07,4
47,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 006,https://trello.com/c/7i5W0LiI,E04 Externa - Lateral Acabamento Texturizado,Liberado,incomplete,,,Iniciado,complete,davidbastospombo,2023-07-28T17:29:32.734Z,Finalizado,complete,davidbastospombo,2023-07-28T17:29:33.843Z,Entregue,complete,davidbastospombo,2023-07-28T17:29:34.853Z,Equipe,complete,davidbastospombo,2023-07-28T17:29:34.853Z,,29/06/2023,29/06/2023,M10,EQ54,L0006 | Q01 Casa 006,L0006,Q01,Casa 006,P08,L0006P08,3
48,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 007,https://trello.com/c/8H2yZA1u,E01 Interna - Tratamento,Liberado,complete,vitaliano12,2022-10-05T00:05:27.864Z,Iniciado,complete,borges188,2022-10-27T14:03:06.437Z,Finalizado,complete,borges188,2022-10-27T14:03:07.514Z,Entregue,complete,borges188,2022-10-27T14:10:29.055Z,Equipe,complete,borges188,2022-10-27T14:10:29.055Z,03/10/22,11/10/22,11/10/22,M1,EQ1,L0007 | Q01 Casa 007,L0007,Q01,Casa 007,P01,L0007P01,4
49,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 007,https://trello.com/c/8H2yZA1u,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2022-10-13T18:19:26.346Z,Iniciado,complete,borges188,2022-10-13T18:19:29.813Z,Finalizado,complete,borges188,2022-10-13T18:20:44.214Z,Entregue,complete,borges188,2022-10-27T14:10:37.693Z,Equipe,complete,borges188,2022-10-27T14:10:37.693Z,,11/10/22,14/10/22,M1,EQ3,L0007 | Q01 Casa 007,L0007,Q01,Casa 007,P02,L0007P02,4
50,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 007,https://trello.com/c/8H2yZA1u,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,borges188,2023-01-13T17:22:15.039Z,Iniciado,complete,borges188,2023-01-13T17:22:43.246Z,Finalizado,complete,borges188,2023-01-13T17:22:42.881Z,Entregue,complete,borges188,2023-01-13T17:22:42.480Z,Equipe,complete,borges188,2023-01-13T17:22:42.480Z,,10/01/23,13/01/23,M4,EQ13,L0007 | Q01 Casa 007,L0007,Q01,Casa 007,P03,L0007P03,4
51,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 007,https://trello.com/c/8H2yZA1u,E04 Interna - Revisão de Entrega,Liberado,complete,josebraz14,2023-08-17T18:48:30.536Z,Iniciado,complete,josebraz14,2023-08-17T18:48:43.127Z,Finalizado,complete,josebraz14,2023-08-17T18:49:38.528Z,Entregue,incomplete,,,Equipe,complete,,,,09/08/2023,14/08/2023,M11,EQ44,L0007 | Q01 Casa 007,L0007,Q01,Casa 007,P04,L0007P04,3
52,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q01 Casa 007,https://trello.com/c/8H2yZA1u,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2022-10-27T14:04:08.975Z,Iniciado,complete,borges188,2022-10-27T14:04:28.081Z,Finalizado,complete,borges188,2022-10-27T14:04:28.680Z,Entregue,complete,borges188,2022-10-27T17:13:59.873Z,Equipe,complete,borges188,2022-10-27T17:13:59.873Z,,26/10/22,27/10/22,M1,EQ7,L0007 | Q01 Casa 007,L0007,Q01,Casa 007,P05,L0007P05,4
